Fix ID,Type,Type name,Tier,Fix category,Page URL,Page,Page ID,Section title,Draft section ID,Component kind,Config shape,Source,Current tags,What is wrong,Recommended fix,Status,Assigned to,Date fixed,User Relevance,User Notes,Notes
QA2-209,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),1676745,Card,v2,Hazards_of_Concern,,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-210,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/extreme_heat,the_risk/natural_hazards/extreme_heat,1544969,(untitled),2384188,Spreadsheet,v2,Capabilities_Catalogue,C1-a,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-211,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/flooding,the_risk/natural_hazards/flooding,1450290,(untitled),1682901,Card,v2,Hazards_of_Concern,,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-212,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),1676822,Card,v2,Hazards_of_Concern,,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-213,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hail,the_risk/natural_hazards/hail,1545093,(untitled),2384419,Spreadsheet,v2,Capabilities_Catalogue,C1-a,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-214,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),2416263,Card,v2,Hazards_of_Concern,,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-215,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),1992590,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-216,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/hurricane,the_risk/natural_hazards/hurricane,1545403,(untitled),2384518,Spreadsheet,v2,Capabilities_Catalogue,C1-a,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-217,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),1676867,Card,v2,Hazards_of_Concern,,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-218,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),2383011,Spreadsheet,v2,Hazards_of_Concern,"B2-a,B2-b","display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-219,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/ice_storm,the_risk/natural_hazards/ice_storm,1545527,(untitled),2383865,Spreadsheet,v2,Capabilities_Catalogue,C1-a,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-220,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1676869,Card,v2,Hazards_of_Concern,,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-221,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545605,Card,v2,AVAIL - Fusion Events V2,B1-d,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-222,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545610,Graph,v2,AVAIL - Fusion Events V2,S3-a2,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-223,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545613,Graph,v2,AVAIL - Fusion Events V2,B1-d,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-224,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),1545620,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-225,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/landslide,the_risk/natural_hazards/landslide,1545651,(untitled),2384692,Spreadsheet,v2,Capabilities_Catalogue,C1-a,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-226,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),1676871,Card,v2,Hazards_of_Concern,,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
QA2-227,4,Stores a row count of zero,2,Investigation,https://county_template.devmny.org/the_risk/natural_hazards/lightning,the_risk/natural_hazards/lightning,1545775,(untitled),2384767,Spreadsheet,v2,Capabilities_Catalogue,C1-a,"display.totalLength is 0 with no cached rows - a computed zero, not an absent count",Triage into genuinely-empty / filter-no-longer-matches / count-written-before-data. These look identical in config and have opposite fixes.,Open,,,Irrelevant,"disregard for now, we will review this in a separate udpate",Untitled - likely an empty shell rather than a broken binding; see type 6.
