Logical key,Domain,Page,Page URL,Section title,Component kind,Hidden from view,Section ID (county_template),Link (county_template),Section ID (schenectady_draft_test),Link (schenectady_draft_test),Section ID (nassautest),Link (nassautest),trackingId,Source,Config shape,Data fetch mode,Tags,Geoid filters,Other filters,Meta freshness,County-authored,County-specific text type,Authored text status,Dataset text differs,Match tier,Deviation count,Deviations across patterns,Verdict,Status,Assigned to,Notes
auth_test_page#0|lexical,schenectady_draft_test,auth_test_page,/edit/auth_test_page,(untitled),lexical,no,,,2436893,https://schenectady_draft_test.devmny.org/edit/auth_test_page#2436893,,,989ef269-2824-499b-8c4d-4beb6bf2d19c,,,not set,,,,,FALSE,,present,,unmatched - one pattern only,,,not in every pattern,,,
354aa347-dca4-43ab-9044-27d205489718|the_risk/climate_change,all,the_risk/climate_change,/edit/the_risk/climate_change,Climate Smart Communities,Card,no,1467859,https://county_template.devmny.org/edit/the_risk/climate_change#1467859,2438771,https://schenectady_draft_test.devmny.org/edit/the_risk/climate_change#2438771,2422722,https://nassautest.devmny.org/edit/the_risk/climate_change#2422722,354aa347-dca4-43ab-9044-27d205489718,LHMP_IA,v1,not set,"C1-a,C1-b",,top_nav_section=Local Risk ; page=Climate Change ; component_name=Climate Smart Communities ; section=Climate Smart Communities,current,FALSE,,none,no,A - trackingId + page,0,,identical,,,
449a082e-5c81-47fe-91fa-4d890301638f|the_risk/climate_change,all,the_risk/climate_change,/edit/the_risk/climate_change,Hazards Impacted By Climate Change,Spreadsheet,no,1626196,https://county_template.devmny.org/edit/the_risk/climate_change#1626196,2438778,https://schenectady_draft_test.devmny.org/edit/the_risk/climate_change#2438778,2422683,https://nassautest.devmny.org/edit/the_risk/climate_change#2422683,449a082e-5c81-47fe-91fa-4d890301638f,Hazards_of_Concern,DEVIATION,not set,,geoid_county[page:geoid]=36105 ; geoid_juris[page:geoid]=36105,DEVIATION,current,FALSE,,none,"yes - data, not config",A - trackingId + page,2,non-geoid filter; config shape,lag - propagate from template,,,
1e4d5825-9b3d-4c7a-88eb-ed12f1d2e5d0|the_risk/climate_change,all,the_risk/climate_change,/edit/the_risk/climate_change,Local Context,lexical,no,1553950,https://county_template.devmny.org/edit/the_risk/climate_change#1553950,2445809,https://schenectady_draft_test.devmny.org/edit/the_risk/climate_change#2445809,2422788,https://nassautest.devmny.org/edit/the_risk/climate_change#2422788,1e4d5825-9b3d-4c7a-88eb-ed12f1d2e5d0,,,not set,,,,,TRUE,type 1 - authored county narrative,"template blank, duplicate filled",no,A - trackingId + page,0,,identical,,,
d9ea48bf-e826-40b8-b4ff-8ba127cdddd6|the_risk/climate_change,all,the_risk/climate_change,/edit/the_risk/climate_change,Overview,Card,no,1467856,https://county_template.devmny.org/edit/the_risk/climate_change#1467856,2438740,https://schenectady_draft_test.devmny.org/edit/the_risk/climate_change#2438740,2422670,https://nassautest.devmny.org/edit/the_risk/climate_change#2422670,d9ea48bf-e826-40b8-b4ff-8ba127cdddd6,LHMP_IA,v1,not set,,,top_nav_section=Local Risk ; page=Climate Change ; section=Overview ; component_name=Narrative,behind (25 of 48),FALSE,,none,no,A - trackingId + page,0,,identical,,,
b5ffb96f-73fa-4eef-9758-3e940e75040e|the_risk/climate_change,all,the_risk/climate_change,/edit/the_risk/climate_change,Regional Climate Assessment,Card,no,1467857,https://county_template.devmny.org/edit/the_risk/climate_change#1467857,2438739,https://schenectady_draft_test.devmny.org/edit/the_risk/climate_change#2438739,2421668,https://nassautest.devmny.org/edit/the_risk/climate_change#2421668,b5ffb96f-73fa-4eef-9758-3e940e75040e,LHMP_IA,v1,not set,,,top_nav_section=Local Risk ; page=Climate Change ; section=Regional Climate Assessment ; component_name=Regional Climate Assessment,behind (25 of 48),FALSE,,none,no,A - trackingId + page,0,,identical,,,
e53c8607-ce74-4991-8e4b-dfaa919746fc|the_risk/disasters,all,the_risk/disasters,/edit/the_risk/disasters,(untitled),lexical,yes,1696676,https://county_template.devmny.org/edit/the_risk/disasters#1696676,2439405,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2439405,2423545,https://nassautest.devmny.org/edit/the_risk/disasters#2423545,e53c8607-ce74-4991-8e4b-dfaa919746fc,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
4ede6c9f-a8a6-40d2-adf3-68cbe2d37aac|the_risk/disasters,all,the_risk/disasters,/edit/the_risk/disasters,(untitled),lexical,yes,1694869,https://county_template.devmny.org/edit/the_risk/disasters#1694869,2439394,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2439394,2423506,https://nassautest.devmny.org/edit/the_risk/disasters#2423506,4ede6c9f-a8a6-40d2-adf3-68cbe2d37aac,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
0e319f49-d169-4dea-8770-e3eefce80429|the_risk/disasters,all,the_risk/disasters,/edit/the_risk/disasters,(untitled),lexical,yes,1694871,https://county_template.devmny.org/edit/the_risk/disasters#1694871,2439377,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2439377,2423449,https://nassautest.devmny.org/edit/the_risk/disasters#2423449,0e319f49-d169-4dea-8770-e3eefce80429,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
5e9a9336-7c77-474b-ac76-ce3d91002750|the_risk/disasters,all,the_risk/disasters,/edit/the_risk/disasters,(untitled),lexical,yes,1694873,https://county_template.devmny.org/edit/the_risk/disasters#1694873,2439389,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2439389,2423507,https://nassautest.devmny.org/edit/the_risk/disasters#2423507,5e9a9336-7c77-474b-ac76-ce3d91002750,,,not set,,,,,FALSE,,same,no,A - trackingId + page,0,,identical,,,
08cf97e5-d097-41cb-a3e3-6e5f7675d109|the_risk/disasters,all,the_risk/disasters,/edit/the_risk/disasters,(untitled),Header: MNY Data,no,1553884,https://county_template.devmny.org/edit/the_risk/disasters#1553884,2439326,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2439326,2423414,https://nassautest.devmny.org/edit/the_risk/disasters#2423414,08cf97e5-d097-41cb-a3e3-6e5f7675d109,,v1,not set,,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
90850db1-b206-402a-9c0c-1eacf13c2f44|the_risk/disasters,all,the_risk/disasters,/edit/the_risk/disasters,(untitled),Footer: MNY Footer,no,2178603,https://county_template.devmny.org/edit/the_risk/disasters#2178603,2437455,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2437455,2421877,https://nassautest.devmny.org/edit/the_risk/disasters#2421877,90850db1-b206-402a-9c0c-1eacf13c2f44,,,not set,,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
b7516408-359f-4daa-9d59-4f5c165ef878|the_risk/disasters,all,the_risk/disasters,/edit/the_risk/disasters,Declared Disasters,Spreadsheet,no,1422651,https://county_template.devmny.org/edit/the_risk/disasters#1422651,2437163,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2437163,2425459,https://nassautest.devmny.org/edit/the_risk/disasters#2425459,b7516408-359f-4daa-9d59-4f5c165ef878,AVAIL - Fusion Events V2,v2,not set,B1-d,"substring(geoid,1,5) AS county[page:geoid]=36105",disaster_number=Non-Declared,unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
372a31ef-1fa9-4333-9dfa-35c55ff0db54|the_risk/disasters,all,the_risk/disasters,/edit/the_risk/disasters,Executive Summary,lexical,no,1422649,https://county_template.devmny.org/edit/the_risk/disasters#1422649,2439219,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2439219,2423288,https://nassautest.devmny.org/edit/the_risk/disasters#2423288,372a31ef-1fa9-4333-9dfa-35c55ff0db54,,,not set,B1-d,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
4013be5a-b9a7-469c-a066-b9efdca1b9f9|the_risk/disasters,all,the_risk/disasters,/edit/the_risk/disasters,Local Context,lexical,no,1426393,https://county_template.devmny.org/edit/the_risk/disasters#1426393,2439241,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2439241,2423240,https://nassautest.devmny.org/edit/the_risk/disasters#2423240,4013be5a-b9a7-469c-a066-b9efdca1b9f9,,,not set,B1-d,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
45058cfa-1726-4250-8654-1235bcad0788|the_risk/disasters,all,the_risk/disasters,/edit/the_risk/disasters,Local Context,lexical,no,1426395,https://county_template.devmny.org/edit/the_risk/disasters#1426395,2439246,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2439246,2423338,https://nassautest.devmny.org/edit/the_risk/disasters#2423338,45058cfa-1726-4250-8654-1235bcad0788,,,not set,B1-d,,,,TRUE,,none,no,A - trackingId + page,0,,identical,,,
22ea5e66-244f-44cf-9482-4d0566567272|the_risk/disasters#2,all,the_risk/disasters,/edit/the_risk/disasters,Local Emergency Declarations,Card,no,1300930,https://county_template.devmny.org/edit/the_risk/disasters#1300930,2439158,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2439158,2423276,https://nassautest.devmny.org/edit/the_risk/disasters#2423276,22ea5e66-244f-44cf-9482-4d0566567272,LHMP_IA,v1,not set,B1-d,,top_nav_section=Local Risk ; page=Disasters ; section=Local Emergencies ; component_name=Local Emergencies,behind (26 of 48),FALSE,,none,no,A - trackingId + page,0,,identical,,,
22ea5e66-244f-44cf-9482-4d0566567272|the_risk/disasters#0,all,the_risk/disasters,/edit/the_risk/disasters,Presidential Declarations,Card,no,1449788,https://county_template.devmny.org/edit/the_risk/disasters#1449788,2439250,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2439250,2423365,https://nassautest.devmny.org/edit/the_risk/disasters#2423365,22ea5e66-244f-44cf-9482-4d0566567272,LHMP_IA,v1,not set,B1-d,,top_nav_section=Local Risk ; page=Disasters ; section=Presidential Declarations ; component_name=Presidential Declarations,behind (22 of 48),FALSE,,none,no,A - trackingId + page,0,,identical,,,
22ea5e66-244f-44cf-9482-4d0566567272|the_risk/disasters#1,all,the_risk/disasters,/edit/the_risk/disasters,State Emergency Declarations,Card,no,1300927,https://county_template.devmny.org/edit/the_risk/disasters#1300927,2439162,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters#2439162,2423275,https://nassautest.devmny.org/edit/the_risk/disasters#2423275,22ea5e66-244f-44cf-9482-4d0566567272,LHMP_IA,v1,not set,"B1-d,A1-b",,top_nav_section=Local Risk ; page=Disasters ; section=State Emergencies ; component_name=State Emergencies,behind (26 of 48),FALSE,,none,no,A - trackingId + page,0,,identical,,,
ee206f1a-99b8-4ad1-b28a-bd33f7318d1b|the_risk/disasters/disaster_template,all,the_risk/disasters/disaster_template,/edit/the_risk/disasters/disaster_template,(untitled),Filter,no,2249218,https://county_template.devmny.org/edit/the_risk/disasters/disaster_template#2249218,2445163,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters/disaster_template#2445163,2429777,https://nassautest.devmny.org/edit/the_risk/disasters/disaster_template#2429777,ee206f1a-99b8-4ad1-b28a-bd33f7318d1b,AVAIL - Fusion Events V2,v2,not set,,geoid[page:geoid]=,(disaster_number) AS disaster_number_only[page:dn]= ; disaster_number=Non-Declared,unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
8b8cfe00-e9d1-4506-a947-b6e0bc756e1e|the_risk/disasters/disaster_template,all,the_risk/disasters/disaster_template,/edit/the_risk/disasters/disaster_template,(untitled),Card,no,2249214,https://county_template.devmny.org/edit/the_risk/disasters/disaster_template#2249214,2447993,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters/disaster_template#2447993,2429742,https://nassautest.devmny.org/edit/the_risk/disasters/disaster_template#2429742,8b8cfe00-e9d1-4506-a947-b6e0bc756e1e,AVAIL - Fusion Events V2,v2,not set,DEVIATION,geoid[page:geoid]=36105,DEVIATION,unknown source,FALSE,,none,no,A - trackingId + page,2,non-geoid filter; tags,lag - propagate from template,,,
bd7bd3a0-edc5-41b8-aa9e-0da64c60c5da|the_risk/disasters/disaster_template,all,the_risk/disasters/disaster_template,/edit/the_risk/disasters/disaster_template,IA - Approved Assistance Amounts in the County,Spreadsheet,no,1421135,https://county_template.devmny.org/edit/the_risk/disasters/disaster_template#1421135,2439202,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters/disaster_template#2439202,2423283,https://nassautest.devmny.org/edit/the_risk/disasters/disaster_template#2423283,bd7bd3a0-edc5-41b8-aa9e-0da64c60c5da,IHP Enhanced,v1,not set,B1-d,geoid[page:geoid]=36105,disaster_number[page:dn]=4085,unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
1d611036-d518-431b-b32f-8d49b9de17ee|the_risk/disasters/disaster_template,all,the_risk/disasters/disaster_template,/edit/the_risk/disasters/disaster_template,Individual Assistance (IA) - County Damage Values,Spreadsheet,no,1421133,https://county_template.devmny.org/edit/the_risk/disasters/disaster_template#1421133,2439245,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters/disaster_template#2439245,2423262,https://nassautest.devmny.org/edit/the_risk/disasters/disaster_template#2423262,1d611036-d518-431b-b32f-8d49b9de17ee,IHP Enhanced,v1,not set,B1-d,geoid[page:geoid]=36105,disaster_number[page:dn]=4085,unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
415d980b-5fea-4b6a-877f-510ec9299285|the_risk/disasters/disaster_template,all,the_risk/disasters/disaster_template,/edit/the_risk/disasters/disaster_template,NATIONAL FLOOD INSURANCE PROGRAM (NFIP) - County Claims,Spreadsheet,no,1421139,https://county_template.devmny.org/edit/the_risk/disasters/disaster_template#1421139,2439155,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters/disaster_template#2439155,2423291,https://nassautest.devmny.org/edit/the_risk/disasters/disaster_template#2423291,415d980b-5fea-4b6a-877f-510ec9299285,NFIP Claims Enhanced (V2),v1,not set,B1-d,geoid[page:geoid]=36105,disaster_number[page:dn]=4085,unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
90b8ec16-8783-4703-8893-814243a3180f|the_risk/disasters/disaster_template,all,the_risk/disasters/disaster_template,/edit/the_risk/disasters/disaster_template,PUBLIC ASSISTANCE (PA) for the County,Spreadsheet,no,1421131,https://county_template.devmny.org/edit/the_risk/disasters/disaster_template#1421131,2439143,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters/disaster_template#2439143,2423322,https://nassautest.devmny.org/edit/the_risk/disasters/disaster_template#2423322,90b8ec16-8783-4703-8893-814243a3180f,PA Funded Projects Enhanced,v1,not set,B1-d,,disaster_number[page:dn]=4085 ; county[page:geoid]=36105,unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
0e5f79ab-c07e-458a-aff2-fcfaba5eb09d|the_risk/disasters/disaster_template,all,the_risk/disasters/disaster_template,/edit/the_risk/disasters/disaster_template,Small Business Administration (SBA) Disaster Loan Program - County Losses,Spreadsheet,no,1421137,https://county_template.devmny.org/edit/the_risk/disasters/disaster_template#1421137,2439142,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters/disaster_template#2439142,2423311,https://nassautest.devmny.org/edit/the_risk/disasters/disaster_template#2423311,0e5f79ab-c07e-458a-aff2-fcfaba5eb09d,Small Business Administration (SBA) - Disaster Loan Data,v1,not set,B1-d,geoid[page:geoid]=36105,fema_disaster_number[page:dn]=4085,unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
5c252411-4098-46cb-921d-375a019b2c65|the_risk/disasters/disaster_template,all,the_risk/disasters/disaster_template,/edit/the_risk/disasters/disaster_template,Total Loss by Program,Card,no,2249216,https://county_template.devmny.org/edit/the_risk/disasters/disaster_template#2249216,2445150,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters/disaster_template#2445150,2429738,https://nassautest.devmny.org/edit/the_risk/disasters/disaster_template#2429738,5c252411-4098-46cb-921d-375a019b2c65,Disaster Loss Summary (V2),v2,not set,DEVIATION,geoid[page:geoid]=36105,disaster_number AS disaster_number_only[page:dn]=4085,unknown source,FALSE,,none,no,A - trackingId + page,1,tags,lag - propagate from template,,,
a38000cb-7614-49e3-9923-42f8a81074e5|the_risk/disasters/disaster_template,all,the_risk/disasters/disaster_template,/edit/the_risk/disasters/disaster_template,United States Department of Agriculture Crop Loss in the County,Spreadsheet,no,1421141,https://county_template.devmny.org/edit/the_risk/disasters/disaster_template#1421141,2439166,https://schenectady_draft_test.devmny.org/edit/the_risk/disasters/disaster_template#2439166,2423305,https://nassautest.devmny.org/edit/the_risk/disasters/disaster_template#2423305,a38000cb-7614-49e3-9923-42f8a81074e5,USDA Crop Loss Enhanced,v1,not set,B1-d,geoid[page:geoid]=36105,disaster_number AS disaster_number_string[page:dn]=4085,unknown source,FALSE,,none,no,A - trackingId + page,0,,identical,,,
4a77e75e-3972-468d-b9ae-d8868abd2b89|the_risk/natural_hazards,all,the_risk/natural_hazards,/edit/the_risk/natural_hazards,(untitled),lexical,yes,2413403,https://county_template.devmny.org/edit/the_risk/natural_hazards#2413403,2446024,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards#2446024,2422971,https://nassautest.devmny.org/edit/the_risk/natural_hazards#2422971,4a77e75e-3972-468d-b9ae-d8868abd2b89,,,not set,,,,,FALSE,,differs,no,A - trackingId + page,0,,identical,,,
861869f2-0db9-4630-b17e-160e9c271301|the_risk/natural_hazards,all,the_risk/natural_hazards,/edit/the_risk/natural_hazards,(untitled),lexical,no,2413407,https://county_template.devmny.org/edit/the_risk/natural_hazards#2413407,2446026,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards#2446026,2422901,https://nassautest.devmny.org/edit/the_risk/natural_hazards#2422901,861869f2-0db9-4630-b17e-160e9c271301,,,not set,,,,,FALSE,,none,no,A - trackingId + page,0,,identical,,,
5fa668bf-fb62-458f-aba5-ae8374f713ba|the_risk/natural_hazards,all,the_risk/natural_hazards,/edit/the_risk/natural_hazards,(untitled),Card,no,2413408,https://county_template.devmny.org/edit/the_risk/natural_hazards#2413408,2446028,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards#2446028,2430808,https://nassautest.devmny.org/edit/the_risk/natural_hazards#2430808,5fa668bf-fb62-458f-aba5-ae8374f713ba,Hazards_of_Concern,DEVIATION,DEVIATION,,geoid_juris[page:geoid]=36105 ; geoid_county[page:geoid]=36105,DEVIATION,current,FALSE,,none,no,A - trackingId + page,3,non-geoid filter; fetch mode; config shape,lag - propagate from template,,,
4180141b-3908-498d-bf16-2ee1a0daf42f|the_risk/natural_hazards,all,the_risk/natural_hazards,/edit/the_risk/natural_hazards,(untitled),Card,yes,2413410,https://county_template.devmny.org/edit/the_risk/natural_hazards#2413410,2446030,https://schenectady_draft_test.devmny.org/edit/the_risk/natural_hazards#2446030,2421915,https://nassautest.devmny.org/edit/the_risk/natural_hazards#2421915,4180141b-3908-498d-bf16-2ee1a0daf42f,LHMP_IA,v2,not set,,,component_name=Hazards of Concern Annotation Card ; page=Annotation Card ; top_nav_section=Internally Sourced Data,current,FALSE,,none,"yes - data, not config",A - trackingId + page,1,hidden-from-view,review,,,
