Component ID,Cause,Why it does not render,Page it belonged to,Page ID,Section title,Component kind,Created,Last edited,Abandoned block size,Replaced by (live component ID),Replacement match basis
2243577,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),lexical,2026-06-23 19:20:34,2026-06-23 19:20:34,174,,
2243578,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Historic Occurances,Card,2026-06-23 19:20:34,2026-06-23 19:20:34,174,2407821,unique title + element type on the page
2243579,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Disaster and Local Emergencies,Card,2026-06-23 19:20:35,2026-06-23 19:20:35,174,2407823,unique title + element type on the page
2243580,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),Card,2026-06-23 19:20:35,2026-06-23 19:20:35,174,,
2243581,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),lexical,2026-06-23 19:20:35,2026-06-23 19:20:35,174,,
2243582,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Declared Disasters,Card,2026-06-23 19:20:35,2026-06-23 19:20:35,174,2407827,unique title + element type on the page
2243583,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),lexical,2026-06-23 19:20:35,2026-06-23 19:20:35,174,,
2243584,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Problem Areas,Card,2026-06-23 19:20:35,2026-06-23 19:20:35,174,2407832,unique title + element type on the page
2243586,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Floodplain Map,Map,2026-06-23 19:20:35,2026-06-23 19:20:35,174,2407837,unique title + element type on the page
2243587,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Buildings in The Floodplain,Spreadsheet,2026-06-23 19:20:35,2026-06-23 19:20:35,174,2407840,unique title + element type on the page
2243588,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Critical Buildings in The Floodplain,Spreadsheet,2026-06-23 19:20:35,2026-06-23 19:20:35,174,2407842,unique title + element type on the page
2243589,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),lexical,2026-06-23 19:20:35,2026-06-23 19:20:35,174,,
2243590,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Cascading Impacts from Hazards,Card,2026-06-23 19:20:35,2026-06-23 19:20:35,174,2407846,unique title + element type on the page
2243591,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),lexical,2026-06-23 19:20:35,2026-06-23 19:20:35,174,,
2243592,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Other Hazards,Card,2026-06-23 19:20:36,2026-06-23 19:20:36,174,2407850,unique title + element type on the page
2243593,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),lexical,2026-06-23 19:20:36,2026-06-23 19:20:36,174,,
2243594,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Additional Context (Risk),Card,2026-06-23 19:20:36,2026-06-23 19:20:36,174,2407853,unique title + element type on the page
2243595,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Strategy,lexical,2026-06-23 19:20:36,2026-06-23 19:20:36,174,2407855,unique title + element type on the page
2243596,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),lexical,2026-06-23 19:20:36,2026-06-23 19:20:36,174,,
2243597,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Evaluation of Previously Identified Actions,Card,2026-06-23 19:20:36,2026-06-23 19:20:36,174,2407858,unique title + element type on the page
2243598,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),Card,2026-06-23 19:20:36,2026-06-23 19:20:36,174,,
2243599,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),lexical,2026-06-23 19:20:36,2026-06-23 19:20:36,174,,
2243600,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Action Development,Card,2026-06-23 19:20:36,2026-06-23 19:20:36,174,2407864,unique title + element type on the page
2243601,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Prioritization,Card,2026-06-23 19:20:36,2026-06-23 19:20:36,174,2407865,unique title + element type on the page
2243602,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),Card,2026-06-23 19:20:36,2026-06-23 19:20:36,174,,
2243603,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),lexical,2026-06-23 19:20:36,2026-06-23 19:20:36,174,,
2243604,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Local Context,Card,2026-06-23 19:20:36,2026-06-23 19:20:36,174,,
2243605,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Actions Database,Card,2026-06-23 19:20:36,2026-06-23 19:20:36,174,2407872,unique title + element type on the page
2243606,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,Local Actions Database,Spreadsheet,2026-06-23 19:20:36,2026-06-23 19:20:36,174,2407875,unique title + element type on the page
2243607,Superseded by republish,"superseded publish snapshot -- it sits in a block of 174 consecutively abandoned rows, the size of the page's own 92-section list, so the whole set was replaced by a later publish",the_plan/jurisdictional_annexes/select_jurisdiction,1348541,(untitled),Card,2026-06-23 19:20:36,2026-06-23 19:20:36,174,,
