Fix ID,Disposition,Class,Class name,Tier,Fix category,Page URL,Page,Page ID,Section title,Draft section ID,Component kind,Config shape,Source,Current tags,What is wrong,Recommended fix,Status,Assigned to,Date fixed,Notes
QA2-381,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2176933,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-382,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2176945,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-383,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2176946,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-384,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2176950,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-385,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2176953,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-386,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2176956,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-387,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2176961,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-388,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/avalanche,the_risk/natural_hazards/avalanche,1544721,(untitled),2176972,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-389,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544196,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-390,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544197,Card,v2,NRI Counties - Hazard Normalized,,"source id 1508 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-391,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544198,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-392,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544209,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-393,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544210,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-394,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544215,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-395,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544218,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-396,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544221,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-397,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544225,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-398,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/coastal_hazards,the_risk/natural_hazards/coastal_hazards,1544317,(untitled),1544233,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-399,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898194,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-400,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898196,Card,v2,NRI Counties - Hazard Normalized,,"source id 1508 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-401,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898197,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-402,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898208,Graph,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-403,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898209,Card,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-404,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898213,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-405,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898216,Graph,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-406,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898219,Spreadsheet,v1,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-407,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898224,Spreadsheet,v2,AVAIL - Fusion Events V2,B1-d,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-408,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/drought,the_risk/natural_hazards/drought,1545217,(untitled),1898235,Card,v1,NRI Counties - Hazard Normalized,B2-b,"source id 1508 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
QA2-409,Deferred,D2,Bound to a source that does not resolve,,Owned elsewhere,https://county_template.devmny.org/the_risk/natural_hazards/earthquake,the_risk/natural_hazards/earthquake,1544597,(untitled),1544537,Card,v2,AVAIL - Fusion Events V2,,"source id 870 has no resolvable row, so no column-level check can run against it",No action in this sweep.,Deferred,,,Owner deferred with the snapshot class. Most are probably DaMa-side sources.
