action_id,precision,tier,geocoder,apply,confidence,score,source_field,matched_text,geometry_lat_long_polygon_etc,address_if_available,lon,lat,dist_from_centroid_km
2178953,3,D_named_road,nys_street,yes,low,100,text,Uncas Road,"43.7687107810062, -74.81118297652128",,-74.81118297652128,43.7687107810062,7.41
1102574,3,D_named_road,nys_street,yes,low,100,text,Freetown Hoxie Gorge Rd,"42.54718545657223, -76.09242874776176",,-76.09242874776176,42.54718545657223,7.4
1097166,3,D_named_road,nys_street,yes,low,100,text,Hickory Hill Road,"42.25572164555551, -73.60288352772471",,-73.60288352772471,42.25572164555551,7.37
1096240,3,D_named_road,nys_street,yes,low,100,text,Gaylord Road,"42.027165463643804, -76.15217816067326",,-76.15217816067326,42.027165463643804,7.36
1102292,3,D_named_road,nys_street,yes,low,100,text,Clare Valley Road,"42.27346620396084, -78.57959660098608",,-78.57959660098608,42.27346620396084,7.36
2171420,3,D_named_road,nys_street,yes,low,100,text,Forestburgh Road,"41.55511344034982, -74.78430079881743",,-74.78430079881743,41.55511344034982,7.35
1093251,3,A_coords,parse,yes,high,,description...action_description,,"42.029114, -74.083873",,-74.083873,42.029114,7.34
1100040,3,D_named_road,nys_street,yes,low,100,text,Conklin Road,"42.10074162783854, -75.87133714386474",,-75.87133714386474,42.10074162783854,7.34
1094994,3,D_named_road,nys_street,yes,low,100,text,Lake Road,"43.34835550210731, -78.63480308195804 | Lake Road",,-78.63480308195804,43.34835550210731,7.33
1105128,3,D_named_road,nys_street,yes,low,100,text,Marshall Road,"42.87108146499316, -76.9325704270997",,-76.9325704270997,42.87108146499316,7.33
2178979,4,B_address,nys_address,yes,high,100,text,213 Sacandaga Rd,"42.838309475850586, -73.97341562779967",213 Sacandaga Rd,-73.97341562779967,42.838309475850586,7.3
1099333,3,D_named_road,nys_street,yes,low,100,text,Beaton Drive,"43.11564760028432, -75.16464803158044",,-75.16464803158044,43.11564760028432,7.29
1101197,3,D_named_road,nys_street,yes,low,100,text,Pohl Road,"42.95461350977849, -78.53361410770738",,-78.53361410770738,42.95461350977849,7.28
1101189,3,C_intersection,census,yes,medium,100,text,Cedar Street and Koepsel Road,"43.082743976214, -78.49984194642",,-78.49984194642,43.082743976214,7.27
1101199,3,D_named_road,nys_street,yes,low,100,text,Bruning Road,"43.08273054042839, -78.49983396536098",,-78.49983396536098,43.08273054042839,7.27
2179069,3,D_named_road,nys_street,yes,low,100,text,Erie St,"42.87419665176258, -74.04538967234753",,-74.04538967234753,42.87419665176258,7.27
1104996,3,D_route,nys_street,yes,medium,100,text,CR 129,"42.72105450958206, -76.79028838411921",,-76.79028838411921,42.72105450958206,7.26
2171435,3,D_route,nys_street,yes,medium,100,text,Route 55,"41.475871523317245, -74.91279039490833",,-74.91279039490833,41.475871523317245,7.26
1097394,3,A_coords,parse,yes,high,,description...action_description,,"41.886716, -74.296195",,-74.296195,41.886716,7.24
1100451,3,D_named_road,nys_street,yes,low,100,text,Calderwood Road,"43.003315641849696, -74.11580870242193",,-74.11580870242193,43.003315641849696,7.23
1100452,3,D_named_road,nys_street,yes,low,100,text,Calderwood Road,"43.003315641849696, -74.11580870242193",,-74.11580870242193,43.003315641849696,7.23
2178936,3,D_named_road,nys_street,yes,low,100,text,Sweet Hill Road,"43.10837662073686, -74.76147490670097",,-74.76147490670097,43.10837662073686,7.23
2178949,3,D_named_road,nys_street,yes,low,100,text,Evans Drive,"43.773681839058234, -74.8023759351228",,-74.8023759351228,43.773681839058234,7.23
1102539,3,D_named_road,nys_street,yes,low,100,text,Powers Road,"42.64214159176836, -76.65492943355952",,-76.65492943355952,42.64214159176836,7.22
1102573,3,D_named_road,nys_street,yes,low,100,text,Hoxie Gorge Road,"42.5459085619372, -76.09664514871827",,-76.09664514871827,42.5459085619372,7.22
1099359,3,D_named_road,nys_street,yes,low,100,text,Peekamoose Rd,"41.88964854248171, -74.46444268577233",,-74.46444268577233,41.88964854248171,7.21
1104428,3,D_named_road,nys_street,yes,low,100,text,Seabury Rd,"42.63313057678592, -74.1681756200585",,-74.1681756200585,42.63313057678592,7.21
1104885,3,D_named_road,nys_street,yes,low,100,text,Rhinehart Rd,"44.992758026912334, -74.04782282765443",,-74.04782282765443,44.992758026912334,7.21
1099356,3,A_coords,parse,yes,high,,description...action_description,,"41.890209, -74.462054",,-74.462054,41.890209,7.2
1105021,3,D_named_road,nys_street,yes,low,100,text,Keese Mills Rd,"44.43396290926598, -74.30222781983954",,-74.30222781983954,44.43396290926598,7.19
1096956,3,A_coords,parse,yes,high,,description...action_description,,"42.079666, -74.304031",,-74.304031,42.079666,7.16
1091223,3,D_named_road,nys_street,yes,low,100,text,Bass Road,"42.84722658057695, -75.86267719792644",,-75.86267719792644,42.84722658057695,7.16
1099849,3,D_named_road,nys_street,yes,low,100,text,Bass Road,"42.84722658057695, -75.86267719792644",,-75.86267719792644,42.84722658057695,7.16
1104914,3,D_named_road,nys_street,yes,low,100,text,Cooper Hill Road,"42.14967610030588, -76.60015834503544",,-76.60015834503544,42.14967610030588,7.15
1098580,3,D_named_road,nys_street,yes,low,100,text,Tory Hill Road,"42.84699178984172, -73.4211024851091",,-73.4211024851091,42.84699178984172,7.13
1091230,3,D_named_road,nys_street,yes,low,100,text,Westcott Road,"42.83178159697491, -75.68470190973333",,-75.68470190973333,42.83178159697491,7.12
1099282,3,D_named_road,nys_street,yes,low,100,text,Westcott Road,"42.83178159697491, -75.68470190973333",,-75.68470190973333,42.83178159697491,7.12
1102064,3,D_named_road,nys_street,yes,low,100,text,Mahopac Avenue,"41.35056640262422, -73.66475546898236",,-73.66475546898236,41.35056640262422,7.11
1103907,3,D_named_road,nys_street,yes,low,100,text,Horton Avenue,"40.94853338423432, -72.7066110251081",,-72.7066110251081,40.94853338423432,7.11
1100424,3,D_route,nys_street,yes,medium,100,text,CR 102,"43.081526669343006, -74.32345078473465",,-74.32345078473465,43.081526669343006,7.1
1103458,3,D_named_road,nys_street,yes,low,100,text,Kent Road,"43.30775853947777, -78.13549684168436",,-78.13549684168436,43.30775853947777,7.1
1096197,3,D_named_road,nys_street,yes,low,100,text,Red Spruce Lane,"42.98643554099502, -75.97819123708479",,-75.97819123708479,42.98643554099502,7.07
1104670,3,D_route,nys_street,yes,medium,100,text,CR-2,"43.5678452051266, -76.05899054906601",,-76.05899054906601,43.5678452051266,7.07
1105224,3,D_named_road,nys_street,yes,low,100,text,Factory Street,"44.13620872160522, -76.06756724343037",,-76.06756724343037,44.13620872160522,7.07
1105225,3,D_named_road,nys_street,yes,low,100,text,Factory Street,"44.13620872160522, -76.06756724343037",,-76.06756724343037,44.13620872160522,7.07
2179066,3,D_named_road,nys_street,yes,low,100,text,Lock St,"42.872918660975344, -74.04282362782064",,-74.04282362782064,42.872918660975344,7.06
1099312,3,D_route,nys_street,yes,medium,100,text,Rte 209,"41.38296943684756, -74.67222481925722",,-74.67222481925722,41.38296943684756,7.05
2144261,3,D_named_road,nys_street,yes,low,100,text,Main Street,"41.88507117874706, -74.84252645047076",,-74.84252645047076,41.88507117874706,7.05
1091497,3,D_named_road,nys_street,yes,low,100,text,Lake Road,"43.23480761405708, -77.53408354175983",,-77.53408354175983,43.23480761405708,7.04
1100698,3,D_named_road,nys_street,yes,low,100,text,Lake Road,"43.23480761405708, -77.53408354175983",,-77.53408354175983,43.23480761405708,7.04
1103462,3,C_intersection,census,yes,medium,100,text,Kent Road and East Kent Road,"43.309287419544, -78.135508544228",,-78.135508544228,43.309287419544,7.02
1100550,3,D_named_road,nys_street,yes,low,100,text,Reed Road,"42.39005964029437, -74.68649352823884",,-74.68649352823884,42.39005964029437,7
1099758,3,D_route,nys_street,yes,medium,100,text,County Route 160,"42.80515357475828, -74.25920869801473",,-74.25920869801473,42.80515357475828,6.98
1099363,3,A_coords,parse,yes,high,,description...action_description,,"41.89195, -74.464198",,-74.464198,41.89195,6.97
1099357,3,D_named_road,nys_street,yes,low,100,text,Denning Road,"41.9224006307628, -74.5611054361679",,-74.5611054361679,41.9224006307628,6.96
1096236,3,B_address,nys_address,yes,high,100,text,8 Delphine Street,"42.107571225099015, -76.26847345637051",8 Delphine Street,-76.26847345637051,42.107571225099015,6.95
1096604,3,D_named_road,nys_street,yes,low,100,text,Dutch Valley Road,"42.658500641383256, -75.28179929507237",,-75.28179929507237,42.658500641383256,6.94
1101243,3,D_named_road,nys_street,yes,low,100,text,Thurston Ave,"42.782887397863355, -78.80065904160428",,-78.80065904160428,42.782887397863355,6.93
1094143,3,D_named_road,nys_street,yes,low,100,text,Skinner Road,"43.123468657596064, -75.50057103533311",,-75.50057103533311,43.123468657596064,6.91
1102646,3,D_named_road,nys_street,yes,low,100,text,Mt. Pleasant Rd,"42.455883541410984, -76.43628927107795",,-76.43628927107795,42.455883541410984,6.91
1089201,3,D_named_road,nys_street,yes,low,100,text,Engdahl Road,"42.26081047411156, -79.17938647951235",,-79.17938647951235,42.26081047411156,6.9
1090517,3,D_named_road,nys_street,yes,low,100,text,Engdahl Road,"42.26081047411156, -79.17938647951235",,-79.17938647951235,42.26081047411156,6.9
1096631,3,D_named_road,nys_street,yes,low,100,text,Henry Road,"44.0744517470251, -75.44110914575502",,-75.44110914575502,44.0744517470251,6.9
1098875,3,D_named_road,nys_street,yes,low,100,text,Engdahl Road,"42.26081047411156, -79.17938647951235",,-79.17938647951235,42.26081047411156,6.9
1102545,3,D_named_road,nys_street,yes,low,100,text,Hoxie Gorge Road,"42.545908565446496, -76.0966451343909",,-76.0966451343909,42.545908565446496,6.9
1096189,3,D_named_road,nys_street,yes,low,100,text,Titus Road,"41.71381847376502, -73.84737843586466",,-73.84737843586466,41.71381847376502,6.88
1102026,3,D_named_road,nys_street,yes,low,100,text,Brook Lane,"41.33149144165779, -73.83487351476671",,-73.83487351476671,41.33149144165779,6.88
1105018,3,D_route,nys_street,yes,medium,100,text,Route 95,"44.965062295590485, -74.63968984411652",,-74.63968984411652,44.965062295590485,6.87
1097028,3,D_named_road,nys_street,yes,low,100,text,Wilhelm Road,"42.14577759620137, -73.96406852987003",,-73.96406852987003,42.14577759620137,6.86
1102826,3,D_named_road,nys_street,yes,low,97.97,text,Traffic Street,"42.42848046753046, -78.76741009961817",,-78.76741009961817,42.42848046753046,6.86
1094639,3,D_route,nys_street,yes,medium,100,text,Route 12,"43.91540094672966, -75.75244105857139",,-75.75244105857139,43.91540094672966,6.85
1094640,3,D_route,nys_street,yes,medium,100,text,Route 12,"43.91540094672966, -75.75244105857139",,-75.75244105857139,43.91540094672966,6.85
1094641,3,D_route,nys_street,yes,medium,100,text,NYS Rt 12,"43.91540094672966, -75.75244105857139",,-75.75244105857139,43.91540094672966,6.85
1102193,3,D_named_road,nys_street,yes,low,100,text,Spring Valley Road,"41.191023513994416, -73.85347197057641",,-73.85347197057641,41.191023513994416,6.85
1098831,3,D_route,nys_street,yes,medium,100,text,Route 60,"42.38107540870917, -79.31115522768542",,-79.31115522768542,42.38107540870917,6.84
1099629,3,D_named_road,nys_street,yes,low,100,text,Miller Street,"42.10017949934947, -75.84936811891085",,-75.84936811891085,42.10017949934947,6.84
1099967,3,D_named_road,nys_street,yes,low,100,text,Wilson Road,"43.21383758042992, -76.83191292522645",,-76.83191292522645,43.21383758042992,6.84
1089811,3,D_route,nys_street,yes,medium,100,text,SR 19,"42.36567341824984, -78.13580780080092",,-78.13580780080092,42.36567341824984,6.83
1101298,3,D_route,nys_street,yes,medium,97.97,text,Route 240,"42.584554508873666, -78.64409392029918",,-78.64409392029918,42.584554508873666,6.8
1096120,3,B_address,nys_address,yes,high,100,text,150 Spafford Landing Road,"42.77647947763098, -76.26720839028856",150 Spafford Landing Road,-76.26720839028856,42.77647947763098,6.76
2179068,3,D_named_road,nys_street,yes,low,100,text,Scrafford Lane,"42.87049364288447, -74.04114762115216",,-74.04114762115216,42.87049364288447,6.76
1097027,3,D_named_road,nys_street,yes,low,100,text,Glasco Turnpike,"42.04880355757017, -74.05907955968077",,-74.05907955968077,42.04880355757017,6.75
1102240,3,D_named_road,nys_street,yes,low,100,text,Thompson Dr,"43.375009570475285, -78.1124338348214",,-78.1124338348214,43.375009570475285,6.75
1103445,3,D_named_road,nys_street,yes,low,100,text,Thompson Drive,"43.375009570475285, -78.1124338348214",,-78.1124338348214,43.375009570475285,6.75
2171449,3,C_intersection,census,yes,medium,100,text,Swan Lake Road and Briscoe Road,"41.760999570689, -74.818973724069",,-74.818973724069,41.760999570689,6.75
1095181,3,D_named_road,nys_street,yes,low,100,text,Krumkill Road,"42.65838362500963, -73.90848964940058",,-73.90848964940058,42.65838362500963,6.74
1602070,3,D_named_road,nys_street,yes,low,100,text,Larchmont Road,"42.07587248525793, -76.85325442381983",,-76.85325442381983,42.07587248525793,6.74
1104862,3,D_route,nys_street,yes,medium,100,text,State Route 414,"42.56093746576276, -76.8634024828485",,-76.8634024828485,42.56093746576276,6.73
1105132,3,D_route,nys_street,yes,medium,100,text,Route 414,"42.56093746576276, -76.8634024828485",,-76.8634024828485,42.56093746576276,6.73
1093258,3,A_coords,parse,yes,high,,description...action_description,,"42.065552, -74.245542",,-74.245542,42.065552,6.72
1102567,3,D_named_road,nys_street,yes,low,100,text,Cahoon Rd,"42.33312864754598, -75.6871579213028",,-75.6871579213028,42.33312864754598,6.71
1105002,3,D_named_road,nys_street,yes,low,100,text,Strong Road,"42.94766253856932, -76.8543489942762",,-76.8543489942762,42.94766253856932,6.71
1096194,3,D_named_road,nys_street,yes,low,100,text,Emerson Road,"42.67868154517986, -77.24704952566876",,-77.24704952566876,42.67868154517986,6.7
1098288,3,D_named_road,nys_street,yes,low,100,text,Saltsman Road,"43.0173956743941, -74.75053783760836",,-74.75053783760836,43.0173956743941,6.7
1098289,3,D_named_road,nys_street,yes,low,100,text,Saltsman Road,"43.0173956743941, -74.75053783760836",,-74.75053783760836,43.0173956743941,6.7
1102563,3,D_named_road,nys_street,yes,low,100,text,East Keeney Rd,"42.78492361328216, -75.95623712593861",,-75.95623712593861,42.78492361328216,6.7
1095700,3,D_named_road,nys_street,yes,low,100,text,Walter Maxfield Road,"43.345010712763994, -73.9577066244242",,-73.9577066244242,43.345010712763994,6.69
1102301,3,D_named_road,nys_street,yes,low,100,text,Sommerville Valley Road,"42.25741544071043, -78.64267494726008",,-78.64267494726008,42.25741544071043,6.69
1095106,3,D_named_road,nys_street,yes,low,100,text,Townline Road,"43.0576085022105, -78.82247814972713 | Townline Road, West Canal Park and Acacia Park Cemetery",,-78.82247814972713,43.0576085022105,6.68
1104313,3,C_intersection,census,yes,medium,100,text,Jay Mountain Road and Glen Road,"44.309430060069, -73.716950905674",,-73.716950905674,44.309430060069,6.68
1096198,3,D_named_road,nys_street,yes,low,100,text,Preserve Parkway,"42.98096562024618, -75.95960407713937",,-75.95960407713937,42.98096562024618,6.67
2179043,3,D_named_road,nys_street,yes,low,100,text,Ennis Rd,"42.86599262958667, -74.11176368175153",,-74.11176368175153,42.86599262958667,6.67
1104877,3,D_named_road,nys_street,yes,low,100,text,Crowley Rd,"44.87675896687814, -74.49392796748582",,-74.49392796748582,44.87675896687814,6.66
1098556,3,A_coords,parse,yes,high,,description...action_description,,"42.047312, -74.689301",,-74.689301,42.047312,6.65
1096397,3,D_route,nys_street,yes,medium,100,text,Route 12,"43.77056380363538, -75.46839008402073",,-75.46839008402073,43.77056380363538,6.64
1101188,3,D_named_road,nys_street,yes,low,100,text,Railroad Ave,"42.5943034571413, -78.93676019408714",,-78.93676019408714,42.5943034571413,6.64
1102194,3,D_named_road,nys_street,yes,low,100,text,Hawkes Avenue,"41.189855891097814, -73.85113120379422",,-73.85113120379422,41.189855891097814,6.64
1095057,3,D_named_road,nys_street,yes,low,100,text,Miller Road,"43.22606457844769, -75.27319528988578",,-75.27319528988578,43.22606457844769,6.63
1102034,3,D_named_road,nys_street,yes,low,100,text,Mohegan Avenue,"41.32236632321282, -73.85323427915115",,-73.85323427915115,41.32236632321282,6.63
1100565,3,D_route,nys_street,yes,medium,100,text,Route 10,"42.23507851058124, -74.96998154949777",,-74.96998154949777,42.23507851058124,6.61
1103476,3,D_named_road,nys_street,yes,low,100,text,East Shore Drive,"42.49286605876411, -76.5112395428103",,-76.5112395428103,42.49286605876411,6.61
1097386,3,A_coords,parse,yes,high,,description...action_description,,"42.006232, -74.267996",,-74.267996,42.006232,6.6
1096354,3,D_named_road,nys_street,yes,low,100,text,Artz Road,"43.871838743083956, -75.45293523623876",,-75.45293523623876,43.871838743083956,6.6
1096952,3,A_coords,parse,yes,high,,description...action_description,,"42.081855, -74.312054",,-74.312054,42.081855,6.56
1102104,3,D_named_road,nys_street,yes,low,100,text,Creek Road,"42.124366370130794, -78.34412891276739",,-78.34412891276739,42.124366370130794,6.56
